Tweet_index	Label	Tweet_text
3138	0	 @ username @   @ username @   @ username @  if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:
3139	0	> knowledge itself does not mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.
3140	0	and the day started civilised # appointments road * trip # best day ever * # never laughed * as much... tks to...
3141	0	 @ username @  this made me think of you   @ username @ : ( number ): i need vodka mixed w a bit of holy water right now 
3142	0	# follow * the # money * # home biz * not # ml m * *** note you can get paid for posting on ...
3143	1	a chunk of my hair got stuck in the blow dryer and i had to cut it out... that is always fun..  :expressionless_face:
3144	1	 @ username @  claims the man was peaceful, when he was violating hr of orientation.  making a free speech argument over an hr issue.
3145	1	can i ask why we did not hv gej n pdp trending yesterday night  
3146	1	i love waking up and not being able to sleep anymore :) 
3147	0	hanging out with my niece all day :face_with_tears_of_joy::face_with_stuck-out_tongue_and_winking_eye: jokes
3148	0	 @ username @  i have heard liberals defending bombing civilians along with terrorists w/o trial but still claim enh interrogations and gitmo evil.
3149	1	 @ username @  he offered it but he made it sure the board refused double  number m in october, all in rangers interest 
3150	0	today has been such a shitty day
3151	0	 @ username @   @ username @  neither can i, i am going to have an ambulance pre-booked gorj:purple_heart::purple_heart::purple_heart:
3152	1	fell asleep @  time pm, woke up at  time am. cannot get back to # sleep * i had almost forgotten about you # insomnia * - welcome back.
3153	0	thank you behh! loveyou! :) @ username @ # best friends * # be hh * # beh * # sweet * # love * # distance * # to * # far *
3154	1	lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! 
3155	1	the  of the new jd gym bein right next to a sayers  sausage roll with  salad please  :flushed_face:
3156	0	just bartered for a bottle of rum in best one, and got it down from £ number  to £ number . happy fucking new year to me!!
3157	0	#  number  i * #  number  * # glitter * # inside * # just * # lamp * # of please * rt:
3158	1	 @ username @  yes mother as you wish
3159	0	i will just assume rex grossman is starting.
3160	1	is it ironic for a @ username @ song to come on my # ipod * after a @ username @ song?! # selena gomez * # just in bei ber *
3161	0	oh, and let us not forget this  @ username @   @ username @   @ username @   @ username @   @ username @  
3162	1	walking to school is so awesome 
3163	1	love taking the subway alone at  time am 
3164	1	 @ username @   @ username @   @ username @   @ username @   ha ha! christmas cat looks well impressed 
3165	0	 @ username @ : you were my cup of tea, but you were a total ass so i switched to coffee.:victory_hand:️ :face_with_tears_of_joy::person_raising_both_hands_in_celebration:
3166	0	'#do # fear * # to * # be * # eccentric * # in * # opinion * # for * # every * # opinion * # now * # accepted * # was * # once * # eccentric ' * by bertrand russell
3167	0	 @ username @  that is  number  steps. but i can dig it.
3168	0	that moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:
3169	1	you are so cool! 
3170	1	where is the good governance that we are ordered to celebrate on dec  number th ??? # good governance day * # christmas *
3171	1	losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. 
3172	1	online shopping with no credit card :white_smiling_face: # umm * # just browsing * :white_smiling_face:
3173	0	# russia * # says * # new * # you s * # sanctions * # may * # hamper * # dialogue * on # iran * syria. via @ username @
3174	0	 @ username @   @ username @  gop loves immigration. they do not like illegal border crossers, illegal presidential action and ignoring constitution.
3175	0	why the fuck is twitter telling me to follow myself in following someone?! 
3176	0	listen to paranard # my * mix by polosweets # np * on # sound cloud *
3177	0	pretty flipping cold outside there today i tell ya what
3178	0	fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:
3179	0	time to look at my golden girls all nite:grinning_face_with_smiling_eyes:#love this show
3180	0	 @ username @   @ username @  how can you even keep up with all this great music?!
3181	0	the # black brunch nyc * hashtag got the racists going up on a sunday...:unamused_face:
3182	1	 @ username @  he is just trying to drive suh's price up. 
3183	0	welp! back to the drawing board :persevering_face: # mu a * # s ike * # eyeliner * # fail * # not forme * # makeup * # natural girl *
3184	1	illinois just made it illegal to film cops? i guess that is a step in the right direction. # wtf *
3185	0	this is what we called otak letak kat lutut. #melayu  
3186	1	just found out there are etch a sketch apps. # old school * # not old school *
3187	0	i am  number  and i have believed for most of my life that god only created  number  race  @ username @   @ username @   @ username @   @ username @ 
3188	0	 @ username @   @ username @  but i never really check- so maybe this thing is wrong every week!
3189	0	ideology in a nutshell - the meaning of life in a sentence for every perspective. 
3190	0	 @ username @  fine atm is they glazed apple shower gel and perfume it smells amazing!
3191	0	 @ username @   ew you really did it?
3192	0	i do not want to see a remake of my favorite movie.... oldboy was a perfect film.
3193	1	today is a fabulous day # work * # you gg gh *
3194	1	 @ username @  his song angel of death is a good one. it has lyrics bashing the vatican 
3195	1	remember black friday was a bust....
3196	0	 @ username @  i thought it funny ;p
3197	1	the shadowy investigatory powers tribunal says tapping of major internet cables ok. that has alright then.  
3198	1	@ username @ is jameis winston getting paid for this photo or is #  number  * coincidence?
3199	1	@ username @ what do you know about # iu bb * tom crean is a coaching genius !
3200	0	 @ username @   @ username @  good points, but republican party can be just as fractured. together that makes for a disenchanted electorate.
3201	0	greek salad and i are lovers. that is all.
3202	0	follow>  @ username @  and get your free demo of their industry buzzing app seen at 
3203	0	on page  number  of  number  of harry potter and the chamber of secrets, by j.k. rowling 
3204	0	the silence tastes like wet flowers wet dead dying flowers. flowers without life, fallen pieces of silence.
3205	0	 number  a.m., just went to bed # twitter * # sleepy * #  number  am *
3206	1	do not you love when guys try to give you their number? keyword tried. # backup off *
3207	1	 number  am. pilates now i get to go home and get ready for work! amazing! 
3208	0	it is beginning to look a lot like christmas :christmas_tree::father_christmas: # office * # tinsel * # christmas sy * # happy * # long * # now *
3209	0	# bbc * # news * -- # china * -- # shanghai * # crush * # xi * # j in ping * # orders * # new * # year * # investigation *
3210	1	a design firm's holiday card skewers corporate jargon. hand biting mouth? # jargon * # design *  
3211	0	 @ username @  just put it in first gear and they will move. liberals will not ever give their life for a because. they will just destroy yours.
3212	0	 @ username @  man, there is too much  in this tweet.
3213	0	 @ username @   @ username @  see you in burnsville at  number pm!
3214	0	 @ username @  happy birthday young one, have a gooden lad!x
3215	0	 @ username @   @ username @  the greatest unsolved mystery = god!
3216	1	yellow pages are all you need. phone books are the future. # truth * # really not really *
3217	1	 @ username @  fox news criticizing poor journalism regarding the uva incident is hilarious 
3218	0	buddhism chant (kids) # music * # education *
3219	0	@ username @ # skill * support compyuter system<<what is your idea<> robotway
3220	1	we spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! # just saying * # life goals * # kids *
3221	0	i got ready and then got to school and parked in less than  number  minutes! # miracle *
3222	1	 @ username @   @ username @  good step by bjp goons 
3223	1	 @ username @   @ username @  we can vote republican! their civil rights record and their ability to empathize is amazing. .
3224	1	i wonder what professor iaukea has to say about the new disney princess...? :unamused_face: 
